job_title,predicted_match_percentage,skills_similarity,education_match,experience_closeness,job_Education,job_Experience
revenue manager,52.16102394418005,0.7098871469497681,0,0.8333333333333334,Bachelor's Degree in Hospitality Management,3.0
primary school teacher,52.15923109975523,0.6831846237182617,0,0.9,Bachelor's Degree in Education,2.0
sourcing specialist,52.15908083273256,0.7098482847213745,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
site manager,52.15776701971155,0.7631553411483765,0,0.7,Bachelor's Degree in Construction Management,5.0
assistant to the president,52.15661022017126,0.7097988724708557,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
systems architect,52.152945003880205,0.7630589008331299,0,0.7,Bachelor's Degree in Computer Science,5.0
banking,52.15231272522145,0.7097129225730896,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
accounts payable analyst,52.14088353442219,0.709484338760376,0,0.8333333333333334,Bachelor's Degree in Accounting,3.0
digital project manager,52.137194476272875,0.7627438902854919,0,0.7,Bachelor's Degree in Digital Marketing,5.0
proofreader,52.13511380472535,0.7093689441680908,0,0.8333333333333334,Bachelor's Degree in English,3.0
esl teacher,52.13434317997306,0.6826868653297424,0,0.9,Bachelor's Degree in English or TESOL,2.0
technical product manager,52.13332911500387,0.7626665830612183,0,0.7,Bachelor's Degree in Computer Science,5.0
medical student,52.1312390333444,0.6559581160545349,0,0.9666666666666667,Doctor of Medicine (MD),0.0
council member,52.1298899269511,0.7625977993011475,0,0.7,Bachelor's Degree in Public Administration,5.0
rn case manager,52.12820264606472,0.7092307209968567,0,0.8333333333333334,Bachelor's Degree in Nursing,3.0
employment specialist,52.122224300108186,0.7091111540794373,0,0.8333333333333334,Bachelor's Degree in Human Services,3.0
national account,52.12025781621754,0.7624051570892334,0,0.7,Bachelor's Degree in Business Administration,5.0
staff attorney,52.117665800126204,0.6823533177375793,0,0.9,Juris Doctor (JD),2.0
recruitment specialist,52.11759301914285,0.7090185284614563,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
enterprise account manager,52.11575170500802,0.762315034866333,0,0.7,Bachelor's Degree in Business Administration,5.0
text real estate agent,52.11534294377038,0.7089735269546509,0,0.8333333333333334,Bachelor's Degree in Real Estate,3.0
lead analyst,52.11427350979644,0.7622854709625244,0,0.7,Bachelor's Degree in Business Analytics,5.0
sound engineer,52.11416873225149,0.7089500427246094,0,0.8333333333333334,Bachelor's Degree in Audio Engineering,3.0
operator,52.113152942458626,0.7622630596160889,0,0.7,Bachelor's Degree in Petroleum Engineering,5.0
group manager,52.10958262418548,0.762191653251648,0,0.7,Master's Degree in Finance,5.0
certified public accountant,52.10834833860587,0.708833634853363,0,0.8333333333333334,Bachelor's Degree in Accounting,3.0
makeup artist,52.10825297117287,0.7088317275047302,0,0.8333333333333334,Bachelor's Degree in Makeup Artistry,3.0
software design engineer,52.1059050175502,0.7621181011199951,0,0.7,Bachelor's Degree in Computer Science,5.0
industrial electrician,52.10529360051741,0.7087725400924683,0,0.8333333333333334,Associate's Degree in Electrical Technology,3.0
physical education teacher,52.10409507772519,0.6554152369499207,0,0.9666666666666667,Bachelor's Degree in Physical Education,1.0
quality control engineer,52.1031299518811,0.7087292671203613,0,0.8333333333333334,Bachelor's Degree in Engineering,3.0
early childhood educator,52.100380452893944,0.6820076107978821,0,0.9,Bachelor's Degree in Early Childhood Education,2.0
senior analyst,52.09948857744829,0.7619897723197937,0,0.7,Bachelor's Degree in Finance,5.0
fabricator,52.09882649646672,0.7086431980133057,0,0.8333333333333334,Associate's Degree in Welding Technology,3.0
key account manager,52.098299464768004,0.7619659900665283,0,0.7,Bachelor's Degree in Business Administration,5.0
aircraft technician,52.097279755912666,0.7086122632026672,0,0.8333333333333334,Bachelor's Degree in Aeronautical Engineering,3.0
area manager,52.09505995227809,0.7619011998176575,0,0.7,Bachelor's Degree in Business Administration,5.0
daycare provider,52.09500709409053,0.681900143623352,0,0.9,Associate's Degree in Early Childhood Education,2.0
high school english teacher,52.08868006095706,0.6817736029624939,0,0.9,Bachelor's Degree in English Education,2.0
heavy equipment operator,52.08841058464314,0.7084348797798157,0,0.8333333333333334,Associate's Degree in Heavy Equipment Operations,3.0
chairperson,52.085356315969776,0.7617071270942688,0,0.7,Bachelor's Degree in Public Administration,5.0
microbiology researcher,52.085126368669016,0.7083691954612732,0,0.8333333333333334,PhD in Microbiology,3.0
hr administrator,52.085081665184795,0.7083683013916016,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
architectural technician,52.081722943403626,0.7083011269569397,0,0.8333333333333334,Bachelor's Degree in Architectural Technology,3.0
product development engineer,52.08108815392768,0.7082884311676025,0,0.8333333333333334,Bachelor's Degree in Mechanical Engineering,3.0
solutions architect,52.07683583187718,0.761536717414856,0,0.7,Bachelor's Degree in Computer Science,5.0
billing analyst,52.074770061491066,0.7081620693206787,0,0.8333333333333334,Bachelor's Degree in Accounting,3.0
human resources coordinator,52.071150334677725,0.681423008441925,0,0.9,Bachelor's Degree in Human Resources,2.0
senior account representative,52.070976695211904,0.7614195346832275,0,0.7,Bachelor's Degree in Business Administration,5.0
service manager,52.06689973745092,0.7613379955291748,0,0.7,Bachelor's Degree in Automotive Engineering,5.0
hr specialist,52.065823404182225,0.707983136177063,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
teaching,52.06434222873836,0.7079535126686096,0,0.8333333333333334,Master's Degree in Education,3.0
sr account executive,52.05890377423985,0.7611780762672424,0,0.7,Bachelor's Degree in Business Administration,5.0
roofer,52.057073442203965,0.7078081369400024,0,0.8333333333333334,High School Diploma,3.0
owner principal,52.05578049080892,0.7611156105995178,0,0.7,Bachelor's Degree in Business Administration,5.0
kindergarten teacher,52.051644714395806,0.6810328960418701,0,0.9,Bachelor's Degree in Early Childhood Education,2.0
payroll officer,52.05122920670009,0.7076912522315979,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
recruitment executive,52.05004903471665,0.7076676487922668,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
cad designer,52.04937550222105,0.7076541781425476,0,0.8333333333333334,Bachelor's Degree in Mechanical Engineering,3.0
accounts receivable,52.0466707067181,0.68093341588974,0,0.9,Bachelor's Degree in Accounting,2.0
mental health therapist,52.0457259730849,0.6809145212173462,0,0.9,Master's Degree in Psychology,2.0
biomedical engineer,52.04460838597936,0.6808921694755554,0,0.9,Bachelor's Degree in Biomedical Engineering,2.0
demand planner,52.044023005043606,0.707547128200531,0,0.8333333333333334,Bachelor's Degree in Supply Chain Management,3.0
marketing supervisor,52.043102113268645,0.7075287103652954,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
hr executive,52.0417937912971,0.707502543926239,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
senior sales,52.04118033286222,0.7608236074447632,0,0.7,Bachelor's Degree in Business Administration,5.0
assistant restaurant manager,52.0298728621714,0.7072641253471375,0,0.8333333333333334,Bachelor's Degree in Hospitality Management,3.0
translator,52.02877911692412,0.7072422504425049,0,0.8333333333333334,Bachelor's Degree in Translation,3.0
customer manager,52.027375896934664,0.7605475187301636,0,0.7,Bachelor's Degree in Business Administration,5.0
equity research analyst,52.02439049018217,0.6804878115653992,0,0.9,Bachelor's Degree in Finance,2.0
communications,52.02257772296157,0.7604515552520752,0,0.7,Bachelor's Degree in Communications,5.0
mri technologist,52.02196756133738,0.6804393529891968,0,0.9,Associate's Degree in Radiologic Technology,2.0
treasurer,52.0215942463087,0.7604318857192993,0,0.7,Bachelor's Degree in Finance,5.0
hr recruiter,52.02028247468978,0.7070723176002502,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
senior it consultant,52.01970477904228,0.7603940963745117,0,0.7,Bachelor's Degree in Information Technology,5.0
solution architect,52.01660533746959,0.7603321075439453,0,0.7,Bachelor's Degree in Computer Science,5.0
managing owner,52.015222509691014,0.7603044509887695,0,0.7,Bachelor's Degree in Business Administration,5.0
instructional coach,52.012274590549595,0.7069121599197388,0,0.8333333333333334,Master's Degree in Education,3.0
charge nurse,52.01172920804209,0.7069012522697449,0,0.8333333333333334,Bachelor's Degree in Nursing,3.0
legal administrative assistant,52.01093474143154,0.6802186965942383,0,0.9,Associate's Degree in Paralegal Studies,2.0
accounts payable,52.01078274958519,0.6802156567573547,0,0.9,Bachelor's Degree in Accounting,2.0
occupational therapist,52.008849834243144,0.653510332107544,0,0.9666666666666667,Master's Degree in Occupational Therapy,1.0
senior service engineer,52.000374992464955,0.7600075006484985,0,0.7,Bachelor's Degree in Engineering,5.0
cad technician,51.993534889963996,0.7065373659133911,0,0.8333333333333334,Bachelor's Degree in Civil Engineering,3.0
test analyst,51.991901722673774,0.7065047025680542,0,0.8333333333333334,Bachelor's Degree in Computer Science,3.0
call center supervisor,51.990813937891055,0.7064829468727112,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
baker,51.9902447135253,0.7064715623855591,0,0.8333333333333334,Associate's Degree in Baking and Pastry Arts,3.0
financial representative,51.989486009702134,0.6797897219657898,0,0.9,Bachelor's Degree in Finance,2.0
packaging engineer,51.98904666014817,0.7064476013183594,0,0.8333333333333334,Bachelor's Degree in Packaging Engineering,3.0
hr officer,51.98895725317973,0.7064458131790161,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
consultant,51.985634763601034,0.7597126960754395,0,0.7,Bachelor's Degree in Business Administration,5.0
radiographer,51.983904034639025,0.6796780824661255,0,0.9,Bachelor's Degree in Radiologic Technology,2.0
automation engineer,51.98387046609043,0.7596774101257324,0,0.7,Bachelor's Degree in Automation Engineering,5.0
operations supervisor,51.98179622442256,0.7596359252929688,0,0.7,Bachelor's Degree in Supply Chain Management,5.0
first officer,51.97948309475708,0.7062563300132751,0,0.8333333333333334,Bachelor's Degree in Aviation,3.0
financial administrator,51.97938474709179,0.7062543630599976,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
purchasing executive,51.97669955780623,0.7062006592750549,0,0.8333333333333334,Bachelor's Degree in Supply Chain Management,3.0
planner,51.9766399531606,0.7061994671821594,0,0.8333333333333334,Bachelor's Degree in Urban Planning,3.0
audio engineer,51.97645517875915,0.7061957716941833,0,0.8333333333333334,Bachelor's Degree in Audio Engineering,3.0
production executive,51.97566886685195,0.7595133781433105,0,0.7,Bachelor's Degree in Food Technology,5.0
instructional designer,51.975519385822786,0.7061770558357239,0,0.8333333333333334,Bachelor's Degree in Instructional Design,3.0
events coordinator,51.974336233607055,0.706153392791748,0,0.8333333333333334,Bachelor's Degree in Event Management,3.0
captain,51.973463494963696,0.7594692707061768,0,0.7,Bachelor's Degree in Aviation,5.0
technical project manager,51.966418225850404,0.7593283653259277,0,0.7,Bachelor's Degree in Computer Science,5.0
fashion stylist,51.96630152737634,0.7059926986694336,0,0.8333333333333334,Bachelor's Degree in Fashion Design,3.0
talent acquisition specialist,51.96497830424338,0.7059662342071533,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
mental health technician,51.964395434124825,0.6792879104614258,0,0.9,Bachelor's Degree in Psychology,2.0
accounting coordinator,51.963601436929366,0.7059386968612671,0,0.8333333333333334,Bachelor's Degree in Accounting,3.0
real estate agent,51.96207979364215,0.6792415976524353,0,0.9,Bachelor's Degree in Real Estate,2.0
english language instructor,51.95794025100325,0.6791588068008423,0,0.9,Bachelor's Degree in English Language Teaching,2.0
applications engineer,51.95479233972057,0.7590958476066589,0,0.7,Bachelor's Degree in Electrical Engineering,5.0
human resource,51.94864663134118,0.7056396007537842,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
territory account manager,51.94301744197666,0.7588603496551514,0,0.7,Bachelor's Degree in Business Administration,5.0
quantitative analyst,51.94274577142396,0.7055215835571289,0,0.8333333333333334,Master's Degree in Finance,3.0
operation manager,51.93453272067144,0.7586906552314758,0,0.7,Bachelor's Degree in Supply Chain Management,5.0
ski instructor,51.92755976312641,0.678551197052002,0,0.9,Bachelor's Degree in Outdoor Recreation or Sports Science,2.0
sap business,51.92750831318413,0.7585501670837402,0,0.7,Bachelor's Degree in Information Technology,5.0
external consultant,51.9197001046068,0.7583940029144287,0,0.7,Master's Degree in Business Administration,5.0
market analyst,51.914496149628334,0.704956591129303,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
product consultant,51.91034217524312,0.758206844329834,0,0.7,Bachelor's Degree in Business Administration,5.0
lead graphic designer,51.90867920563009,0.7581735849380493,0,0.7,Bachelor's Degree in Graphic Design,5.0
special education paraprofessional,51.90427818854393,0.6780855655670166,0,0.9,Bachelor's Degree in Special Education,2.0
software test engineer,51.904142822682665,0.7047495245933533,0,0.8333333333333334,Bachelor's Degree in Computer Science,3.0
supply chain specialist,51.90413388198582,0.704749345779419,0,0.8333333333333334,Bachelor's Degree in Supply Chain Management,3.0
electrician,51.90268846932933,0.7047204375267029,0,0.8333333333333334,Associate's Degree in Electrical Technology,3.0
procurement officer,51.90192552986529,0.7047051787376404,0,0.8333333333333334,Bachelor's Degree in Supply Chain Management,3.0
training coordinator,51.90111788691702,0.7046890258789062,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
firefighter/paramedic,51.89980658471319,0.7046627998352051,0,0.8333333333333334,Associate's Degree in Fire Science,3.0
freelance video editor,51.8989721196744,0.704646110534668,0,0.8333333333333334,Bachelor's Degree in Film Production,3.0
business process analyst,51.8977353232776,0.7046213746070862,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
guitarist,51.89553293162163,0.7045773267745972,0,0.8333333333333334,Bachelor's Degree in Music,3.0
independent beauty consultant,51.89430931156255,0.6778861880302429,0,0.9,Bachelor's Degree in Business Administration,2.0
technical sales manager,51.892270046688566,0.757845401763916,0,0.7,Bachelor's Degree in Chemistry,5.0
physical therapist assistant,51.891559812575395,0.6511645317077637,0,0.9666666666666667,Associate's Degree in Physical Therapist Assisting,0.0
creative,51.87866826655614,0.7575733661651611,0,0.7,Bachelor's Degree in Advertising,5.0
crane operator,51.86540278325643,0.703974723815918,0,0.8333333333333334,Associate's Degree in Construction Management,3.0
pr,51.86146636582776,0.7572293281555176,0,0.7,Bachelor's Degree in Public Relations,5.0
adjunct faculty,51.859537686126586,0.703857421875,0,0.8333333333333334,Master's Degree in Education,3.0
funeral director,51.85902932181506,0.6771805882453918,0,0.9,Bachelor's Degree in Funeral Service,2.0
animator,51.85740085958081,0.703814685344696,0,0.8333333333333334,Bachelor's Degree in Animation,3.0
regional manager,51.85521979896589,0.7571043968200684,0,0.7,Bachelor's Degree in Business Administration,5.0
tax associate,51.85518905781289,0.6504371166229248,0,0.9666666666666667,Bachelor's Degree in Accounting,1.0
printer,51.85338052623316,0.703734278678894,0,0.8333333333333334,Associate's Degree in Graphic Communications,3.0
research and development manager,51.85235877597572,0.757047176361084,0,0.7,Bachelor's Degree in Food Science,5.0
recruiting specialist,51.85100528110487,0.7036867737770081,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
primary teacher,51.84794583796044,0.6769589185714722,0,0.9,Bachelor's Degree in Primary Education,2.0
corporate recruiter,51.84726806982396,0.7036120295524597,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
infantry,51.847228071395705,0.7302778959274292,0,0.7666666666666666,Bachelor's Degree in Military Science,4.0
psychotherapist,51.846162403647554,0.703589916229248,0,0.8333333333333334,Master's Degree in Clinical Psychology,3.0
admissions representative,51.8448225545295,0.6768964529037476,0,0.9,Bachelor's Degree in Business Administration,2.0
lieutenant,51.83754702153705,0.7567509412765503,0,0.7,Bachelor's Degree in Criminal Justice,5.0
executive account manager,51.83563967287694,0.756712794303894,0,0.7,Bachelor's Degree in Business Administration,5.0
security,51.83371742305542,0.7566743493080139,0,0.7,Bachelor's Degree in Security Management,5.0
field coordinator,51.83343430098868,0.7566686868667603,0,0.7,Bachelor's Degree in International Development,5.0
sous chef,51.831761921263706,0.7033019065856934,0,0.8333333333333334,Associate's Degree in Culinary Arts,3.0
park ranger,51.83063664886993,0.6766127347946167,0,0.9,Bachelor's Degree in Environmental Science,2.0
chiropractic assistant,51.82997503730344,0.6765995025634766,0,0.9,Associate's Degree in Health Science,2.0
lead designer,51.82198722879573,0.756439745426178,0,0.7,Bachelor's Degree in Graphic Design,5.0
commercial officer,51.82124515095765,0.7564249038696289,0,0.7,Bachelor's Degree in Business Administration,5.0
nurse case manager,51.8199870235198,0.7030664086341858,0,0.8333333333333334,Bachelor's Degree in Nursing,3.0
advertising account executive,51.81977244679554,0.703062117099762,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
center manager,51.818628507014566,0.7563725709915161,0,0.7,Bachelor's Degree in Business Administration,5.0
supply chain,51.81779059232839,0.7030224800109863,0,0.8333333333333334,Bachelor's Degree in Supply Chain Management,3.0
real estate salesperson,51.816337494383646,0.6763267517089844,0,0.9,Bachelor's Degree in Real Estate,2.0
it architect,51.80748541851432,0.7561497092247009,0,0.7,Bachelor's Degree in Computer Science,5.0
corporate trainer,51.80665048406043,0.7027996778488159,0,0.8333333333333334,Bachelor's Degree in Education,3.0
software quality assurance engineer,51.80642100617476,0.7027950882911682,0,0.8333333333333334,Bachelor's Degree in Computer Science,3.0
senior operations manager,51.803393559591925,0.7560678720474243,0,0.7,Bachelor's Degree in Business Administration,5.0
supply chain coordinator,51.79852935109354,0.702637255191803,0,0.8333333333333334,Bachelor's Degree in Supply Chain Management,3.0
qc manager,51.79556448938862,0.7559112906455994,0,0.7,Bachelor's Degree in Quality Assurance,5.0
safety engineer,51.79232152725134,0.7025130987167358,0,0.8333333333333334,Bachelor's Degree in Safety Engineering,3.0
audit,51.79081650994922,0.7024829983711243,0,0.8333333333333334,Bachelor's Degree in Accounting,3.0
assistant finance manager,51.78690346496371,0.7024047374725342,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
quality inspector,51.78341957342672,0.7023350596427917,0,0.8333333333333334,Bachelor's Degree in Quality Assurance,3.0
quality assurance coordinator,51.782084429364645,0.7023083567619324,0,0.8333333333333334,Bachelor's Degree in Food Science,3.0
army,51.781786875551596,0.7556357383728027,0,0.7,Bachelor's Degree in Military Science,5.0
accounts payable specialist,51.778338277386894,0.7022334337234497,0,0.8333333333333334,Bachelor's Degree in Accounting,3.0
dietary aide,51.77826330216476,0.6488986015319824,0,0.9666666666666667,Bachelor's Degree in Dietetics,1.0
product engineer,51.77727480387752,0.7555454969406128,0,0.7,Bachelor's Degree in Engineering,5.0
senior business manager,51.776777105086516,0.7555355429649353,0,0.7,Bachelor's Degree in Business Administration,5.0
officer,51.77584429238243,0.7555168867111206,0,0.7,Bachelor's Degree in Military Science,5.0
past president,51.77086432424017,0.7554172873497009,0,0.7,Bachelor's Degree in Nonprofit Management,5.0
reading specialist,51.7708280920377,0.7020832300186157,0,0.8333333333333334,Bachelor's Degree in Education,3.0
program manager,51.76886756861162,0.7553773522377014,0,0.7,Bachelor's Degree in Engineering,5.0
fashion consultant,51.767150485402425,0.7020096778869629,0,0.8333333333333334,Bachelor's Degree in Fashion Design,3.0
underwriting assistant,51.761417773901556,0.6752283573150635,0,0.9,Bachelor's Degree in Insurance,2.0
construction,51.755018429199836,0.7551003694534302,0,0.7,Bachelor's Degree in Construction Management,5.0
human resources,51.75203176703876,0.7017073035240173,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
company secretary,51.747320019801826,0.7016130685806274,0,0.8333333333333334,Bachelor's Degree in Commerce,3.0
physician,51.74416693404808,0.7015500068664551,0,0.8333333333333334,Doctor of Medicine,3.0
business intelligence developer,51.73964043062769,0.7547928094863892,0,0.7,Bachelor's Degree in Computer Science,5.0
assistant marketing manager,51.738158785768725,0.7014298439025879,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
loan processor,51.73678615409558,0.6747357249259949,0,0.9,Bachelor's Degree in Finance,2.0
commissioner,51.73489590083566,0.7546979188919067,0,0.7,Bachelor's Degree in Public Administration,5.0
general practitioner,51.73438581170044,0.7013543844223022,0,0.8333333333333334,Doctor of Medicine (MD),3.0
senior java developer,51.733685926529404,0.7546737194061279,0,0.7,Bachelor's Degree in Computer Science,5.0
financial services professional,51.72933133775115,0.7012532949447632,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
behavior therapist,51.72787227934184,0.6745574474334717,0,0.9,Master's Degree in Applied Behavior Analysis,2.0
education officer,51.727865063468684,0.7012239694595337,0,0.8333333333333334,Bachelor's Degree in Environmental Science,3.0
tour manager,51.72689350774494,0.7012045383453369,0,0.8333333333333334,Bachelor's Degree in Music Management,3.0
equipment engineer,51.71732445130438,0.754346489906311,0,0.7,Bachelor's Degree in Engineering,5.0
photographer,51.71659680521262,0.7009986042976379,0,0.8333333333333334,Bachelor's Degree in Photography,3.0
software engineering manager,51.715220407313694,0.7543044090270996,0,0.7,Bachelor's Degree in Computer Science,5.0
quality assurance engineer,51.711998306802386,0.7009066343307495,0,0.8333333333333334,Bachelor's Degree in Computer Science,3.0
quality assurance analyst,51.70798691415158,0.7008264064788818,0,0.8333333333333334,Bachelor's Degree in Computer Science,3.0
student advisor,51.70735039985195,0.6741470098495483,0,0.9,Bachelor's Degree in Higher Education Administration,2.0
hr analyst,51.70719119213244,0.7008104920387268,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
supply chain planner,51.704291426122616,0.7007524967193604,0,0.8333333333333334,Bachelor's Degree in Supply Chain Management,3.0
purchase executive,51.70295628206054,0.700725793838501,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
admissions coordinator,51.70233466892232,0.6740466952323914,0,0.9,Bachelor's Degree in Business Administration,2.0
mental health worker,51.70188763408011,0.674037754535675,0,0.9,Bachelor's Degree in Psychology,2.0
hse engineer,51.70145126475842,0.7006956934928894,0,0.8333333333333334,Bachelor's Degree in Environmental Engineering,3.0
senior web designer,51.70083780632354,0.7540167570114136,0,0.7,Bachelor's Degree in Web Design,5.0
major account manager,51.700486138914336,0.7540097236633301,0,0.7,Bachelor's Degree in Business Administration,5.0
make-up artist,51.70029791486551,0.7006726264953613,0,0.8333333333333334,Bachelor's Degree in Cosmetology,3.0
senior writer,51.70021195754444,0.7540042400360107,0,0.7,Bachelor's Degree in Journalism,5.0
tax intern,51.69575259122124,0.647248387336731,0,0.9666666666666667,Bachelor's Degree in Accounting,0.0
human resources associate,51.69465759056537,0.67389315366745,0,0.9,Bachelor's Degree in Human Resources,2.0
ambassador,51.69311900471465,0.7538623809814453,0,0.7,Bachelor's Degree in International Relations,5.0
financial services,51.692138038878966,0.7005094289779663,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
founding member,51.69071097703126,0.7538142204284668,0,0.7,Bachelor's Degree in Business Administration,5.0
co founder,51.68583531701885,0.7537167072296143,0,0.7,Bachelor's Degree in Business Administration,5.0
information technology director,51.684861250477915,0.8070305585861206,0,0.5666666666666667,Bachelor's Degree in Information Technology,7.0
hvac technician,51.684475861683424,0.7003561854362488,0,0.8333333333333334,Associate's Degree in HVAC Technology,3.0
freelance copywriter,51.68205591307091,0.7003077864646912,0,0.8333333333333334,Bachelor's Degree in English,3.0
corporate account manager,51.68131728488021,0.7536263465881348,0,0.7,Bachelor's Degree in Business Administration,5.0
assessor,51.68115588292192,0.700289785861969,0,0.8333333333333334,Bachelor's Degree in Education,3.0
pr manager,51.67167921368208,0.7534335851669312,0,0.7,Bachelor's Degree in Public Relations,5.0
installation manager,51.66624327000076,0.7533248662948608,0,0.7,Bachelor's Degree in Electrical Engineering,5.0
events manager,51.66502388558257,0.6999671459197998,0,0.8333333333333334,Bachelor's Degree in Event Management,3.0
umpire,51.664132796130424,0.699949324131012,0,0.8333333333333334,Bachelor's Degree in Sports Management,3.0
career counselor,51.661520387828205,0.6732304096221924,0,0.9,Master's Degree in Counseling,2.0
operations manager,51.66000862406803,0.7532001733779907,0,0.7,Bachelor's Degree in Operations Management,5.0
territory manager,51.657391980124935,0.7531478404998779,0,0.7,Bachelor's Degree in Business Administration,5.0
shop supervisor,51.656789973204084,0.7531358003616333,0,0.7,Bachelor's Degree in Mechanical Engineering,5.0
licensed professional counselor,51.654981758202766,0.6730996370315552,0,0.9,Master's Degree in Counseling,2.0
sr business analyst,51.65468294898112,0.7530936598777771,0,0.7,Bachelor's Degree in Business Administration,5.0
database developer,51.6525520828999,0.7530510425567627,0,0.7,Bachelor's Degree in Computer Science,5.0
recruitment consultant,51.65188106122149,0.6997042894363403,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
development,51.65171165739654,0.753034234046936,0,0.7,Bachelor's Degree in Nonprofit Management,5.0
finance analyst,51.65013464510457,0.699669361114502,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
business unit manager,51.64554853703855,0.7529109716415405,0,0.7,Bachelor's Degree in Business Administration,5.0
co-chair,51.637811854035974,0.7527562379837036,0,0.7,Bachelor's Degree in Nonprofit Management,5.0
paralegal,51.63502016238178,0.6727004051208496,0,0.9,Bachelor's Degree in Paralegal Studies,2.0
service delivery manager,51.63459022293976,0.7526918053627014,0,0.7,Bachelor's Degree in Information Technology,5.0
sales manger,51.63380642184974,0.7526761293411255,0,0.7,Bachelor's Degree in Business Administration,5.0
crna,51.63309367691939,0.6993285417556763,0,0.8333333333333334,Doctor of Nursing Practice (DNP) in Nurse Anesthesia,3.0
mechanical design engineer,51.63230391536481,0.6993127465248108,0,0.8333333333333334,Bachelor's Degree in Mechanical Engineering,3.0
assistant vice president,51.623977615785606,0.7524795532226562,0,0.7,Bachelor's Degree in Finance,5.0
chair,51.61455412131174,0.7522910833358765,0,0.7,Bachelor's Degree in Public Administration,5.0
professor,51.61416669111515,0.7522833347320557,0,0.7,Doctorate in Education,5.0
account supervisor,51.61253948428949,0.7522507905960083,0,0.7,Bachelor's Degree in Marketing,5.0
operation supervisor,51.61120434022742,0.7522240877151489,0,0.7,Bachelor's Degree in Logistics Management,5.0
doctor,51.60952003957332,0.6988570690155029,0,0.8333333333333334,Doctor of Medicine,3.0
field engineer,51.60839100095375,0.752167820930481,0,0.7,Bachelor's Degree in Petroleum Engineering,5.0
quality auditor,51.60813721179474,0.6988294124603271,0,0.8333333333333334,Bachelor's Degree in Quality Assurance,3.0
testing engineer,51.60303505412894,0.6987273693084717,0,0.8333333333333334,Bachelor's Degree in Computer Science,3.0
banking officer,51.59805806621896,0.6986278295516968,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
sales team leader,51.59798402982702,0.7519596815109253,0,0.7,Bachelor's Degree in Business Administration,5.0
realtor associate,51.59347572437872,0.6718695163726807,0,0.9,Bachelor's Degree in Real Estate,2.0
logistics officer,51.59003873056474,0.7518007755279541,0,0.7,Bachelor's Degree in Logistics Management,5.0
painter,51.58679874865974,0.6984026432037354,0,0.8333333333333334,Bachelor's Degree in Fine Arts,3.0
hospitalist,51.583577117563514,0.6983382105827332,0,0.8333333333333334,Doctor of Medicine (MD),3.0
engineering specialist,51.58080597095689,0.7516161203384399,0,0.7,Bachelor's Degree in Aerospace Engineering,5.0
missionary,51.57975347954645,0.6982617378234863,0,0.8333333333333334,Bachelor's Degree in Theology,3.0
management analyst,51.57956619432782,0.7515913248062134,0,0.7,Bachelor's Degree in Public Administration,5.0
art instructor,51.57670768215483,0.6982008218765259,0,0.8333333333333334,Bachelor's Degree in Fine Arts,3.0
co-founder,51.57667238878255,0.7515334486961365,0,0.7,Bachelor's Degree in Business Administration,5.0
manufacturing manager,51.57621045277893,0.7515242099761963,0,0.7,Bachelor's Degree in Manufacturing Engineering,5.0
owner/ operator,51.57603461907433,0.7515206933021545,0,0.7,Bachelor's Degree in Business Administration,5.0
studio manager,51.57551605865736,0.7515103220939636,0,0.7,Bachelor's Degree in Fine Arts,5.0
finance officer,51.57353373477512,0.6981373429298401,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
commercial executive,51.570804311420424,0.7514160871505737,0,0.7,Bachelor's Degree in Business Administration,5.0
